n_points_in       x_min       y_min       z_min       x_max       y_max       z_max      dx_out      dy_out      dz_out
       21822  1152.77000    71.07100     0.00000 25779.70000  9926.20000     1.00000     9.47609     9.47609     1.00000
x(m)        y(m)        z(m)        q_max(m^2/s)
 21686.00000  5529.30000     0.00000     0.00000
  1722.61000  4745.48000     0.00000     0.00000
 19715.00000  3709.89000     0.00000  1137.41540
 25400.70000  6818.05000     0.00000     0.00000
 20548.90000  2345.33000     0.00000   916.56370
 24187.70000  9622.97000     0.00000     0.00000
 16076.20000  6211.58000     0.00000     0.00000
 13347.10000  5289.19000     0.00000     0.00000
 21079.60000  7803.56000     0.00000     0.00000
 20624.70000  8940.69000     0.00000     0.00000
 15014.90000  7272.90000     0.00000     0.00000
 16985.90000  8334.22000     0.00000     0.00000
 21761.80000  5529.30000     0.00000     0.00000
  1798.42000  4745.48000     0.00000     0.00000
 19790.80000  3709.89000     0.00000   855.56930
 25476.50000  6818.05000     0.00000     0.00000
 20624.70000  2345.33000     0.00000   938.92110
 24263.50000  9622.97000     0.00000     0.00000
 16152.00000  6211.58000     0.00000     0.00000
 13422.90000  5226.06000     0.00000     0.00000
 21155.40000  7803.56000     0.00000     0.00000
 20700.50000  8940.69000     0.00000     0.00000
 15090.70000  7272.90000     0.00000     0.00000
 17061.70000  8334.22000     0.00000     0.00000
 21837.60000  5529.30000     0.00000     0.00000
  1874.23000  4745.48000     0.00000     0.00000
 19866.60000  3709.89000     0.00000   851.38850
 25552.30000  6818.05000     0.00000     0.00000
 20700.50000  2345.33000     0.00000   656.13430
 24339.30000  9622.97000     0.00000     0.00000
 16227.80000  6211.58000     0.00000   996.37000
 13378.60000  5257.63000     0.00000     0.00000
 21231.20000  7803.56000     0.00000     0.00000
 20776.30000  8940.69000     0.00000     0.00000
 15166.50000  7272.90000     0.00000     0.00000
 17137.50000  8334.22000     0.00000     0.00000
 21913.50000  5529.30000     0.00000     0.00000
  1950.04000  4745.48000     0.00000     0.00000
 19942.40000  3709.89000     0.00000     0.00000
 25628.10000  6818.05000     0.00000     0.00000
 20776.30000  2345.33000     0.00000     0.00000
 24415.10000  9622.97000     0.00000     0.00000
 16303.60000  6211.58000     0.00000   997.07020
 13498.70000  5226.06000     0.00000     0.00000
 21307.00000  7803.56000     0.00000     0.00000
 20852.10000  8940.69000     0.00000     0.00000
 15242.30000  7272.90000     0.00000     0.00000
 17213.30000  8334.22000     0.00000     0.00000
 21989.30000  5529.30000     0.00000     0.00000
  2025.84000  4745.48000     0.00000     0.00000
 20018.20000  3709.89000     0.00000     0.00000
 25703.90000  6818.05000     0.00000     0.00000
 20852.10000  2345.33000     0.00000     0.00000
 24491.00000  9622.97000     0.00000     0.00000
 16379.40000  6211.58000     0.00000  1655.35530
 13422.90000  5213.38000     0.00000     0.00000
 21382.80000  7803.56000     0.00000     0.00000
 20927.90000  8940.69000     0.00000     0.00000
 15318.10000  7272.90000     0.00000     0.00000
 17289.10000  8334.22000     0.00000     0.00000
 22065.10000  5529.30000     0.00000     0.00000
  2101.65000  4745.48000     0.00000     0.00000
 20094.00000  3709.89000     0.00000     0.00000
 13650.30000  6135.77000     0.00000  1529.65950
 19534.40000  2392.13000     0.00000   952.42020
 24566.80000  9622.97000     0.00000     0.00000
 16455.20000  6211.58000     0.00000   997.00320
 13498.70000  5150.25000     0.00000     0.00000
 21458.60000  7803.56000     0.00000     0.00000
 21003.80000  8940.69000     0.00000     0.00000
 15393.90000  7272.90000     0.00000     0.00000
 17364.90000  8334.22000     0.00000     0.00000
 22140.90000  5529.30000     0.00000     0.00000
  2177.46000  4745.48000     0.00000     0.00000
 20169.90000  3709.89000     0.00000   867.33760
 13726.10000  6211.58000     0.00000  1444.55830
 20927.90000  2345.33000     0.00000     0.00000
 24642.60000  9622.97000     0.00000     0.00000
 16531.00000  6211.58000     0.00000   998.59000
 13454.40000  5181.82000     0.00000     0.00000
 21534.40000  7803.56000     0.00000     0.00000
 21079.60000  8940.69000     0.00000     0.00000
 15469.70000  7272.90000     0.00000     0.00000
 17440.70000  8334.22000     0.00000     0.00000
 22216.70000  5529.30000     0.00000     0.00000
  2253.27000  4745.48000     0.00000     0.00000
 20245.70000  3709.89000     0.00000   872.45490
 13650.30000  6211.58000     0.00000  1470.16530
 19586.80000  2368.78000     0.00000   945.82920
 24718.40000  9622.97000     0.00000     0.00000
 16606.80000  6211.58000     0.00000  1667.85830
 13574.50000  5150.25000     0.00000   494.58420
 21610.20000  7803.56000     0.00000     0.00000
 21155.40000  8940.69000     0.00000     0.00000
 15545.50000  7272.90000     0.00000     0.00000
 17516.60000  8334.22000     0.00000     0.00000
 22292.50000  5529.30000     0.00000     0.00000
  2329.08000  4745.48000     0.00000     0.00000
 20321.50000  3709.89000     0.00000  1301.45310
  1369.29000  5453.49000     0.00000     0.00000
 21003.80000  2345.33000     0.00000     0.00000
 24794.20000  9622.97000     0.00000     0.00000
 16682.70000  6211.58000     0.00000  1675.90700
 13498.70000  5137.57000     0.00000     0.00000
 21686.00000  7803.56000     0.00000     0.00000
 21231.20000  8940.69000     0.00000     0.00000
 15621.30000  7272.90000     0.00000     0.00000
 17592.40000  8334.22000     0.00000     0.00000
 22368.30000  5529.30000     0.00000     0.00000
  2404.89000  4745.48000     0.00000     0.00000
 20397.30000  3709.89000     0.00000  1131.46370
  1445.10000  5529.30000     0.00000     0.00000
 21079.60000  2345.33000     0.00000     0.00000
 24870.00000  9622.97000     0.00000     0.00000
 16758.50000  6211.58000     0.00000  1261.88400
 13574.50000  5074.45000     0.00000     0.00000
 21761.80000  7803.56000     0.00000     0.00000
 21307.00000  8940.69000     0.00000     0.00000
 15697.10000  7272.90000     0.00000     0.00000
 17668.20000  8334.22000     0.00000     0.00000
 22444.10000  5529.30000     0.00000     0.00000
  2480.70000  4745.48000     0.00000     0.00000
 20473.10000  3709.89000     0.00000  1131.46360
  1369.29000  5529.30000     0.00000     0.00000
 21155.40000  2345.33000     0.00000     0.00000
 24945.80000  9622.97000     0.00000     0.00000
 16834.30000  6211.58000     0.00000   838.56140
 13530.30000  5106.01000     0.00000   502.84490
 21837.60000  7803.56000     0.00000     0.00000
 21382.80000  8940.69000     0.00000     0.00000
 15773.00000  7272.90000     0.00000     0.00000
 17744.00000  8334.22000     0.00000     0.00000
 22519.90000  5529.30000     0.00000     0.00000
  2556.51000  4745.48000     0.00000     0.00000
 20548.90000  3709.89000     0.00000  1846.19560
  1160.46000  5453.49000     0.00000     0.00000
 21231.20000  2345.33000     0.00000     0.00000
 25021.60000  9622.97000     0.00000  1276.62380
 16910.10000  6211.58000     0.00000     0.00000
 13650.30000  5074.45000     0.00000   502.97130
 21913.50000  7803.56000     0.00000     0.00000
 21458.60000  8940.69000     0.00000     0.00000
 15848.80000  7272.90000     0.00000     0.00000
 17819.80000  8334.22000     0.00000     0.00000
 22595.70000  5529.30000     0.00000     0.00000
  2633.56000  4745.48000     0.00000     0.00000
 20624.70000  3709.89000     0.00000   923.11430
 25779.70000  6818.05000     0.00000     0.00000
 21307.00000  2345.33000     0.00000   879.00130
 25097.40000  9622.97000     0.00000  1286.10400
 16985.90000  6211.58000     0.00000     0.00000
 13574.50000  5061.77000     0.00000     0.00000
 21989.30000  7803.56000     0.00000     0.00000
 21534.40000  8940.69000     0.00000     0.00000
 15924.60000  7272.90000     0.00000     0.00000
 17895.60000  8334.22000     0.00000     0.00000
 22671.50000  5529.30000     0.00000     0.00000
 14190.90000  4771.21000     0.00000  1248.37450
 20700.50000  3709.89000     0.00000  1733.71620
  1445.10000  6742.24000     0.00000     0.00000
 21382.80000  2345.33000     0.00000  1746.09290
 25173.20000  9622.97000     0.00000  2555.69170
 17061.70000  6211.58000     0.00000     0.00000
 13603.60000  5032.70000     0.00000   507.81790
 22065.10000  7803.56000     0.00000     0.00000
 21610.20000  8940.69000     0.00000     0.00000
 16000.40000  7272.90000     0.00000  1316.12210
 17971.40000  8334.22000     0.00000     0.00000
 22747.40000  5529.30000     0.00000     0.00000
 14236.50000  4750.91000     0.00000   846.22030
 20776.30000  3709.89000     0.00000  1301.28260
  1520.91000  6742.24000     0.00000     0.00000
 21458.60000  2345.33000     0.00000  1307.96440
 25249.00000  9622.97000     0.00000  1299.03190
 17137.50000  6211.58000     0.00000     0.00000
 13726.10000  5074.45000     0.00000   512.86080
 22140.90000  7803.56000     0.00000     0.00000
 21686.00000  8940.69000     0.00000     0.00000
 16076.20000  7272.90000     0.00000  2537.16090
 18123.00000  8334.22000     0.00000     0.00000
 22823.20000  5529.30000     0.00000     0.00000
 14635.80000  4695.40000     0.00000   918.97500
 20852.10000  3709.89000     0.00000   861.69690
  1596.72000  6742.24000     0.00000     0.00000
 21534.40000  2345.33000     0.00000  1746.03710
 25324.80000  9622.97000     0.00000  1303.95150
 17213.30000  6211.58000     0.00000     0.00000
 13650.30000  5011.89000     0.00000   511.73960
 22216.70000  7803.56000     0.00000     0.00000
 21761.80000  8940.69000     0.00000     0.00000
 16152.00000  7272.90000     0.00000  1311.23000
 18198.80000  8334.22000     0.00000     0.00000
 22899.00000  5529.30000     0.00000     0.00000
 14711.60000  4695.40000     0.00000  1820.43600
 20927.90000  3709.89000     0.00000   927.14290
  1672.53000  6742.24000     0.00000     0.00000
 21610.20000  2345.33000     0.00000  1032.19140
 25400.70000  9622.97000     0.00000     0.00000
 17289.10000  6211.58000     0.00000     0.00000
 13726.10000  4998.64000     0.00000   530.28140
 22292.50000  7803.56000     0.00000     0.00000
 21837.60000  8940.69000     0.00000     0.00000
 16227.80000  7272.90000     0.00000  1274.31950
 18274.60000  8334.22000     0.00000     0.00000
 22974.80000  5529.30000     0.00000     0.00000
 14787.40000  4695.40000     0.00000  1831.57350
 21003.80000  3709.89000     0.00000   927.29710
  1748.34000  6742.24000     0.00000     0.00000
 21686.00000  2345.33000     0.00000   841.71110
 25476.50000  9622.97000     0.00000     0.00000
 17364.90000  6211.58000     0.00000     0.00000
 13659.50000  5007.81000     0.00000   520.36660
 22368.30000  7803.56000     0.00000     0.00000
 21913.50000  8940.69000     0.00000     0.00000
 16303.60000  7272.90000     0.00000     0.00000
 18350.40000  8334.22000     0.00000     0.00000
 23050.60000  5529.30000     0.00000     0.00000
 14863.20000  4695.40000     0.00000  1839.89040
 21079.60000  3709.89000     0.00000   927.44970
  1824.15000  6742.24000     0.00000     0.00000
 21761.80000  2345.33000     0.00000   879.15450
 25552.30000  9622.97000     0.00000     0.00000
 17440.70000  6211.58000     0.00000     0.00000
 13801.90000  4998.64000     0.00000     0.00000
 22444.10000  7803.56000     0.00000     0.00000
 21989.30000  8940.69000     0.00000     0.00000
 16379.40000  7272.90000     0.00000     0.00000
 18426.30000  8334.22000     0.00000     0.00000
 23126.40000  5529.30000     0.00000     0.00000
 14939.10000  4695.40000     0.00000   897.15300
 21155.40000  3709.89000     0.00000   927.48200
  1899.96000  6742.24000     0.00000     0.00000
 21837.60000  2345.33000     0.00000  1308.25840
 25628.10000  9622.97000     0.00000     0.00000
 17516.60000  6211.58000     0.00000     0.00000
 13726.10000  4978.13000     0.00000   527.36690
 22519.90000  7803.56000     0.00000     0.00000
 22065.10000  8940.69000     0.00000     0.00000
 16455.20000  7272.90000     0.00000     0.00000
 18502.10000  8334.22000     0.00000     0.00000
 23202.20000  5529.30000     0.00000     0.00000
 15014.90000  4695.40000     0.00000   720.10040
 21231.20000  3709.89000     0.00000  1762.83130
  1975.76000  6742.24000     0.00000     0.00000
 21913.50000  2345.33000     0.00000  1161.93120
 25703.90000  9622.97000     0.00000     0.00000
 17592.40000  6211.58000     0.00000     0.00000
 13877.70000  4998.64000     0.00000   809.57500
 22595.70000  7803.56000     0.00000     0.00000
 22140.90000  8940.69000     0.00000  1290.97780
 16531.00000  7272.90000     0.00000     0.00000
 18577.90000  8334.22000     0.00000     0.00000
 23278.00000  5529.30000     0.00000     0.00000
 15090.70000  4695.40000     0.00000   978.34970
 21307.00000  3709.89000     0.00000  1757.11250
  2051.57000  6742.24000     0.00000     0.00000
 21989.30000  2345.33000     0.00000   877.46500
 15242.30000  9016.50000     0.00000   889.73430
 17668.20000  6211.58000     0.00000     0.00000
 13801.90000  4944.38000     0.00000     0.00000
 22671.50000  7803.56000     0.00000     0.00000
 22216.70000  8940.69000     0.00000  2528.22680
 16606.80000  7272.90000     0.00000     0.00000
 18653.70000  8334.22000     0.00000     0.00000
 23353.80000  5529.30000     0.00000     0.00000
 15166.50000  4695.40000     0.00000   971.08850
 21382.80000  3709.89000     0.00000  1762.83400
  2127.38000  6742.24000     0.00000     0.00000
 22065.10000  2345.33000     0.00000  1306.11400
 15318.10000  9092.31000     0.00000   887.15480
 17744.00000  6211.58000     0.00000     0.00000
 13877.70000  4922.83000     0.00000     0.00000
 22747.40000  7803.56000     0.00000     0.00000
 22292.50000  8940.69000     0.00000  1277.63040
 16682.70000  7272.90000     0.00000     0.00000
 18729.50000  8334.22000     0.00000     0.00000
 23429.60000  5529.30000     0.00000     0.00000
 15242.30000  4695.40000     0.00000  1637.95910
 21458.60000  3709.89000     0.00000  1859.87350
  2203.19000  6742.24000     0.00000     0.00000
 22140.90000  2345.33000     0.00000  1303.03380
 15242.30000  9092.31000     0.00000     0.00000
 17819.80000  6211.58000     0.00000     0.00000
 13816.80000  4937.74000     0.00000     0.00000
 22823.20000  7803.56000     0.00000     0.00000
 22368.30000  8940.69000     0.00000  1273.88750
 16758.50000  7272.90000     0.00000     0.00000
 18805.30000  8334.22000     0.00000     0.00000
 23505.40000  5529.30000     0.00000     0.00000
 15318.10000  4695.40000     0.00000  1225.86620
 21534.40000  3709.89000     0.00000  1728.22730
  2279.00000  6742.24000     0.00000     0.00000
 22216.70000  2345.33000     0.00000  1731.73780
 25779.70000  9622.97000     0.00000     0.00000
 17895.60000  6211.58000     0.00000     0.00000
 13953.50000  4922.83000     0.00000   816.58540
 22899.00000  7803.56000     0.00000     0.00000
 22444.10000  8940.69000     0.00000  1273.72810
 16834.30000  7272.90000     0.00000     0.00000
 18881.10000  8334.22000     0.00000     0.00000
 23581.20000  5529.30000     0.00000     0.00000
 15393.90000  4695.40000     0.00000  1913.68930
 21610.20000  3709.89000     0.00000  1301.16370
